-2.521512902696627805e+02,-4.080862900788136471e+01,-4.873611296978911582e+02,-1.248578688790510796e+03,-1.054492093746595401e+03,-9.955434641924587140e+02,-6.399570696236467171e+01,3.060247620458319329e+00,-6.042228340762798098e+02,-1.373477705603969071e+03
-2.919228871809461978e+01,-2.231913270243063074e+00,-2.131378166041748301e+01,-1.618929845197562827e+02,-2.491082431929514485e+01,-1.157307551773796064e+02,-1.099744544102122923e+01,2.605551726200844076e+00,-4.495741368167926311e+01,-1.207815081365929331e+02
-1.368624460062985690e+02,-3.407197891516627664e+01,-3.241112696885050468e+02,-7.249174555912400137e+02,-6.818651511029715948e+02,-5.101275291897053421e+02,-3.957692086043319790e+01,-9.788062461034535700e-01,-4.696615354245476510e+02,-9.052187838323848155e+02
-8.435216651013628564e+01,-2.676651621752817078e+01,-2.327131267645947048e+02,-6.795140074801823857e+02,-6.487844975490822890e+02,-5.405464281983485080e+02,-4.765180072166943148e+01,-9.113243969854931681e-01,-3.650426930343319896e+02,-8.349410399192718160e+02
-3.347902668697351913e+01,-1.199316437754938391e+01,-9.434589455109725975e+01,-2.745394892544670142e+02,-2.251605205288915386e+02,-2.566655033289040944e+02,-1.069119589412380833e+01,-8.397641405835013506e-01,-1.870185438164187133e+02,-2.916494427128220082e+02
-9.433688783797529709e+01,-2.269644932508628798e+01,-1.723464589737278914e+02,-6.066213001781790126e+02,-4.024607802757313948e+02,-5.153924366825067409e+02,-3.755276579397471437e+01,-4.775837094856466569e-01,-2.559667836011873874e+02,-5.191707967667088042e+02
-2.812645236392365433e+01,-1.322951919188753322e+01,-1.189428126725589010e+02,-2.539647028986027522e+02,-2.036681962769559959e+02,-1.794578794002450763e+02,-1.928035838907921828e+01,3.546944720966133335e+00,-1.532774890823172598e+02,-2.424896847935479229e+02
-3.974376412935996683e+01,-7.056282751170719791e+00,-1.162033544984613229e+02,-1.093996905009778970e+02,-2.169072306750944676e+02,-1.571050424306571358e+02,-1.047258280749484882e+01,4.092365243236067762e+00,-1.122822215726013297e+02,-2.465862402799589574e+02
-1.242079790570041666e+02,-2.339136106981926133e+01,-2.742816642765321262e+02,-6.101500944567837905e+02,-6.419475956804998305e+02,-5.526665439023815907e+02,-4.020644447433391377e+01,3.379893727088607580e+00,-3.163200345376449150e+02,-8.449396904563629960e+02
-2.378482439947915736e+02,-3.107128765489653333e+01,-4.471360746649734779e+02,-1.079603541177644502e+03,-8.705451437996487130e+02,-8.614390209246238328e+02,-5.083896042689081440e+01,4.669681116266938048e+00,-4.089951284719110731e+02,-1.154441412787035915e+03
-2.204956669810897552e+02,-3.358215592860673837e+01,-2.886093734042559618e+02,-9.618109279625756471e+02,-8.307610752694973826e+02,-7.415465892449077501e+02,-5.665052859354099013e+01,2.178596480683227199e+00,-5.928565230616471808e+02,-1.098334871023899268e+03
-1.571052774619922054e+01,-1.395017556120201396e+00,-5.585632293595470088e+01,-9.793014528600519952e+01,-7.061966561734384129e+01,-9.712294027501255300e+01,-6.608665127869843836e+00,7.540143540520114485e-01,-1.756145453918195543e+01,-5.965196458337867824e+01
-2.293193322097200166e+02,-3.453522535447458353e+01,-3.506511205890980136e+02,-9.924532944380647450e+02,-8.547217308324536589e+02,-7.526709767397084079e+02,-5.277642842793051869e+01,4.978218733838607468e-01,-5.032475404430616095e+02,-1.133362273188416566e+03
-2.480499029220888758e+02,-3.947868263991896498e+01,-4.762536708484282713e+02,-1.203999851784760949e+03,-1.010217662701510790e+03,-9.699401040432873060e+02,-5.373866041488984280e+01,-2.997202500936717584e-01,-5.805179114442425998e+02,-1.317958548600020777e+03
-1.474004287291517699e+02,-2.778125929373683078e+01,-3.511209247222684553e+02,-7.662826861656726578e+02,-6.359493333803134192e+02,-5.746619642963406704e+02,-3.437347164111986331e+01,-7.308460382305959069e-01,-4.174868185136579655e+02,-8.192730965968066812e+02
-3.660916857758599008e+01,-1.317628691736225433e+00,-2.163986652411714573e+01,-1.439490982945824271e+02,-2.782386538946585475e+01,-5.981363277062688155e+01,-6.015581191434850261e+00,2.522475691206239601e-01,-1.305624343813722454e+01,-6.449209378078477073e+01
-7.970399227821141608e+01,-1.348084461158774161e+01,-7.724517617857453899e+01,-3.307202130089719390e+02,-2.568241171520464263e+02,-2.886868900790871635e+02,-1.909462145312879144e+01,3.660023886472961507e+00,-9.414060049885878811e+01,-3.424118933276900520e+02
-1.044741110567523918e+02,-1.765040515529179643e+01,-1.392248014763515584e+02,-4.377305191763536527e+02,-4.612156410844946208e+02,-4.550511058679774692e+02,-3.401550633365713594e+01,-3.245435808144501721e-01,-2.157960016465816864e+02,-6.354055924802678419e+02
-1.822100144591647108e+02,-2.778303638555400923e+01,-3.806936372920662848e+02,-9.256908892860262767e+02,-6.582869579907757043e+02,-7.785186473769574604e+02,-4.215181792057546772e+01,-2.695186275847771817e-01,-3.740809277980356455e+02,-8.717254668097800732e+02
-1.386227680246777716e+01,-2.629833882307373472e+00,-6.204814215954238676e+01,-1.117416252834355959e+02,-7.213764377051830934e+01,-8.443563893971683854e+01,-9.080828247186810032e+00,4.173910261295715962e+00,-2.975900194552974654e+01,-6.693811844113004383e+01
-1.197530812987836768e+01,-2.244056933622927907e+00,-3.273939897278740574e+01,-3.762487229964176549e+01,-4.841300618824921287e+01,-5.434576254730319533e+01,-2.053383516815330267e+00,-7.097236337920420635e-01,-4.320134891536419275e+01,-7.206519164671840372e+01
3.228338792924355660e-01,4.138207342725620796e-02,-6.566445671300426001e-01,5.288112721627550306e-01,2.899243276901556365e-01,-8.091673951986374513e-01,7.428803166091068055e-01,6.043718346857496204e-01,-5.488740687202121604e-01,5.282309128767646023e-01
-1.175222313576048450e+01,-4.230264750088736925e-01,-4.229271841731553394e+01,-5.137187621998052833e+01,-4.925777726732871287e+01,-1.601439795316768766e+01,-2.184980506671864831e+00,4.418408130682723645e+00,-3.547264656603130817e+01,-6.846040574822974634e+01
-2.132462384941440234e+02,-3.322293904033473666e+01,-4.394426500278796652e+02,-1.124847753913587212e+03,-8.561709205825580966e+02,-8.716507208540444935e+02,-5.788121993512486796e+01,3.029257087459242381e+00,-5.046060689742469094e+02,-1.162290590275627210e+03
-2.519659033552166250e+02,-3.961558976328941384e+01,-4.867172220433666325e+02,-1.219329499584468067e+03,-1.042605942614115065e+03,-9.660185358212845586e+02,-5.930763804748727352e+01,-2.758739659646247677e-02,-5.924736205622901934e+02,-1.362099567625528380e+03
-3.211977391905067591e+00,-3.683421676936673439e-01,-2.049716368541499634e+00,-1.377936252119533300e+01,-1.554480211772574982e+01,-1.568410989288194024e+01,-5.313394937561931819e+00,-5.226704285451310578e-02,-2.195910327063758416e+01,-2.810922431125100829e+01
-1.675332573382266901e+02,-3.390576663315712125e+01,-4.328244608285547770e+02,-9.749307312445638445e+02,-8.403559132567676215e+02,-8.304560621805655956e+02,-4.361220173778054487e+01,3.852635312378813737e+00,-4.319143381539669804e+02,-1.011063506293415685e+03
-2.516988725811669667e+02,-3.995833663788557288e+01,-4.893803664070329091e+02,-1.248253663736868020e+03,-1.055031075547000910e+03,-9.901084848103704417e+02,-6.254399499527941941e+01,3.827869313186111455e+00,-6.001194366567677889e+02,-1.370611935045072642e+03
-1.939005879740493299e+02,-3.490635142582674888e+01,-3.498875844527665322e+02,-1.006125489422986561e+03,-8.230597020258983321e+02,-8.011004914691949352e+02,-3.466352562367271872e+01,4.084971567650136914e-01,-4.584761118552806352e+02,-1.080567999837271600e+03
-1.360550120305131543e+02,-2.928148307642321413e+01,-2.170837894807081341e+02,-6.464627086542518555e+02,-5.687789398606544182e+02,-5.192762547837637612e+02,-4.533357628321788013e+01,-5.872695306221886735e-01,-3.544507571017271061e+02,-7.424984547230801581e+02
-1.689913263664413705e+02,-1.831798132663754686e+01,-2.926469343066344777e+02,-7.883421483314247098e+02,-6.826707539958121060e+02,-6.598461656413901437e+02,-4.693618639443137397e+01,4.304718130461305137e+00,-2.720268727085118030e+02,-8.674551626748343551e+02
-3.630545610869291728e+00,-1.162122433956668699e+00,-6.161754630519764575e-01,-2.169003362628120968e+01,-1.082468030113314050e+01,-1.736914681574025465e+01,-1.748638283019394501e+00,-1.583011271379098917e-01,-1.146959010762769182e+01,-1.739970788349279474e+01
-6.608161560660749956e+01,-8.095931629389141904e+00,-1.690988682072179117e+01,-2.161086142687307756e+02,-1.381993569678068070e+02,-2.019047417322539388e+02,-1.697869425868356075e+01,2.531026689019061138e+00,-1.077799208575732308e+02,-2.371599819171972001e+02
-2.979086932210543104e+00,-9.227911348400283487e+00,-1.333982263410096323e+02,-2.942668373823640877e+02,-1.780283064187837851e+02,-3.017381463021529271e+02,-2.376488615382999825e+01,-2.082782212503780372e-01,-1.583045967823622959e+02,-2.213936271420401454e+02
-2.520466331959422916e+02,-4.052290114808175048e+01,-4.951002198535948651e+02,-1.233749606703150675e+03,-1.049644762177047596e+03,-9.825670872548261059e+02,-6.141753818544790278e+01,4.117681299448618937e+00,-6.020012859664262805e+02,-1.367058283365590341e+03
-2.112885190517922354e+02,-2.988871294030813175e+01,-4.431467874315640074e+02,-1.145112922608149574e+03,-8.650185715138600244e+02,-8.569689264948198115e+02,-4.773993846192313839e+01,-6.558753882329632079e-01,-4.853892341524754670e+02,-1.134102016874284345e+03
-2.021377897186503247e+01,-4.694020299929299256e+00,-1.500778999551096682e+01,-1.159928895753568980e+02,-1.235484287798692833e+02,-1.038194764226991538e+02,-1.753372499244448335e+01,6.644859724988443350e-01,-1.009192798105027151e+02,-1.741056560466128644e+02
-2.249941088729558487e+02,-3.113317921665121091e+01,-3.199930526132287127e+02,-9.357849714891885924e+02,-8.539339844865571649e+02,-7.293620531988866560e+02,-5.295628605971381830e+01,2.742054479108226861e+00,-4.588389120131342338e+02,-1.117010316860900502e+03
-2.439802319566504423e+02,-3.771469959254001481e+01,-4.917632448967205505e+02,-1.212595901917233050e+03,-1.027415058140305064e+03,-9.658135343861770252e+02,-5.920871578210740438e+01,4.431905027608298298e+00,-5.856091509115801728e+02,-1.339107485893954617e+03
-3.802158340909203105e+01,-1.606649268486931348e+01,-8.001415895914324494e+01,-3.450622256887279491e+02,-2.650828248441364963e+02,-4.002994729283949482e+02,-3.810229555323463302e+01,-1.113245583294088625e+00,-2.437796788184947161e+02,-3.515810663667470521e+02
-2.122988717405466019e+01,-3.933651751533862928e+00,-7.778821751440763421e+01,-1.387274372621295981e+02,-7.614558153823519149e+01,-7.271369379878308337e+01,-8.114355939629491754e-01,1.818781069459944000e+00,-2.433911169291311438e+01,-7.671241148973376767e+01
-1.486454652961949705e+02,-3.003771555475644917e+01,-4.389492309655100257e+02,-8.227608268624400125e+02,-8.070913319754220083e+02,-7.491685853058927478e+02,-5.246794704889721572e+01,3.153701158379075276e-01,-4.428989940543804096e+02,-1.003821754271366672e+03
-1.330621469616062313e+01,-2.881524081016117567e+00,-1.500669034758705322e+01,-5.118044904220602831e+01,-5.935633593636391225e+01,-2.109522810654272362e+01,-3.299934344858210800e+00,2.722912113785821209e+00,-4.532393886803516381e+01,-7.708627324702327144e+01
-2.502240350467679875e+01,-6.558492319824701156e+00,-7.812392317174823120e+01,-1.018263984165017888e+02,-1.169611284346008233e+02,-7.557073074388517853e+01,-3.331499500572905781e+00,-7.764563831351429801e-01,-7.641913018308076744e+01,-1.186981502622751492e+02
-2.493890496742606047e+02,-3.945372627570067436e+01,-4.293792896908462922e+02,-1.183065562644974989e+03,-9.832726639307024925e+02,-8.928372018950752818e+02,-6.191202269696836424e+01,-5.562262363005712196e-01,-6.127240788769155415e+02,-1.347146852805304434e+03
-1.121332984345815049e+02,-1.686136843100341665e+01,-1.227112676809733500e+02,-5.332505942260590928e+02,-3.875448707024813757e+02,-4.077052273948281709e+02,-1.164719214334085251e+01,3.239051501309863301e+00,-2.012378324234727813e+02,-5.537830803922097402e+02
-2.471462257033769561e+02,-3.465378526370609791e+01,-4.639003758417690619e+02,-1.193714938476534144e+03,-1.003726575906185985e+03,-9.416483001883140105e+02,-6.380295009860057576e+01,2.936482557629912726e+00,-5.918309565479690946e+02,-1.328183142919168176e+03
-4.436909376561870744e+01,-4.494058357455448238e+00,-7.433565994073738636e+01,-1.313459183037440710e+02,-1.443376944613296473e+02,-1.303145206408872809e+02,-9.078556732009484875e+00,-1.374981949990350949e-01,-1.443822455603376511e+02,-2.326575949040339424e+02
-1.891613494049121300e+02,-3.145230727173429486e+01,-3.905651109410416666e+02,-1.030332627606867618e+03,-8.255000045362045284e+02,-8.484197529926757397e+02,-5.293882999548389279e+01,1.076609125348713336e+00,-4.570597762854345092e+02,-1.057428045693334070e+03
-2.481774127948098430e-01,-7.066122936106086772e-02,2.016597958006063063e-01,-5.697192814499801861e-01,1.493096964144744465e-01,-6.429945605858042867e-01,3.484965529551021235e-01,-8.953087523934590841e-01,-2.167878126825826257e+00,-1.611672701866408763e+00
-1.856781950285538016e+02,-2.331164330951938624e+01,-3.499910925348615933e+02,-9.294121290705412548e+02,-6.806667291280658674e+02,-6.750010244895742062e+02,-4.127008339176382634e+01,4.204025265513542386e+00,-3.071393530350711103e+02,-8.900006373910655384e+02
-1.704302648670928590e+02,-2.351475480705799370e+01,-3.323828039578810376e+02,-8.097648073629676446e+02,-5.892391756610253424e+02,-5.995888865014225075e+02,-3.703992757569006500e+01,6.415957959317203363e-01,-4.069970455145022470e+02,-8.776317973800628351e+02
-1.860153195597709157e+02,-2.595567985664611754e+01,-3.910315275289706847e+02,-7.692909268096565256e+02,-6.868308944315020881e+02,-5.820454437946672215e+02,-2.042122517221290678e+01,-3.365354291117214069e-01,-3.767118468718701934e+02,-8.430694199307591816e+02
-2.367460294086307613e+02,-2.807508129727931490e+01,-4.037912949843087631e+02,-9.931259405461501046e+02,-8.607628799586261721e+02,-7.527095177304906883e+02,-3.838949519868604909e+01,1.871055283794439417e+00,-4.434303609943553965e+02,-1.132765772564485360e+03
-3.895732066294153384e+01,-5.172347864618710211e+00,-2.146854908605218384e+02,-2.873222613129736942e+02,-3.178192426287228045e+02,-3.073741464082656307e+02,-7.414028941870841827e+00,3.851166090708942669e+00,-1.251776270881380242e+02,-3.119348446434820517e+02
-2.524087714847848645e+02,-3.988674280946541728e+01,-4.705651160686337562e+02,-1.242459796127910522e+03,-1.022622328716756783e+03,-9.647000770958553630e+02,-6.346518111025581277e+01,-6.882932637950671673e-01,-6.189154459822937042e+02,-1.348315720434340619e+03
-3.569002759853963647e-01,8.588258300820621471e-01,2.037512759576364241e-01,-2.929939224136610121e-01,-4.281428973295684504e-01,-5.856728250260521129e-01,7.873447555102957018e-01,2.547688778045554159e+00,-2.168616783945589710e-01,5.760155880568788855e-02
-2.148189929422277089e+02,-3.029818048757923066e+01,-2.507461789692896446e+02,-1.035472392275841685e+03,-7.019033268550020921e+02,-8.072820513796249315e+02,-4.858284251250982066e+01,-4.064739194186328675e-02,-4.274677324401420719e+02,-9.823818742261423722e+02
-1.361405713342772401e+02,-1.867917226491896443e+01,-2.638415300990868673e+02,-6.994869995601139863e+02,-6.435404235530305641e+02,-5.416904112873800159e+02,-5.709007841746984013e+01,3.482207892933285809e+00,-3.841815815957824611e+02,-9.055014816841920720e+02
-2.143056839698026863e+02,-3.529910861289019408e+01,-4.078269373798524384e+02,-1.027199621996702263e+03,-9.358350241662257076e+02,-8.438066284906291230e+02,-5.804722397985476334e+01,2.861543539762066324e+00,-5.263504712836322597e+02,-1.147268866334019776e+03
-4.112553114967838042e+01,-1.247878715359171053e+01,-1.372584825643785678e+02,-2.953756422613342352e+02,-1.767482221625252805e+02,-2.279018987100647848e+02,-1.090731693651956391e+01,4.245610023535213884e+00,-1.469583053297140793e+02,-2.639020364443218796e+02
-8.606141869381405130e+00,-5.091363747730404121e-01,-5.686238885863580172e+00,-3.528919191514692955e+01,-1.767462025503108336e+01,-1.330901236989730130e+01,-2.464970971307841374e+00,2.983812810456711873e+00,-7.376271061696670905e+00,-3.354601672733861761e+01
-3.863501472596267305e+00,-9.198153424996608152e+00,-4.189051772561316511e+01,-1.833883170152941489e+02,-1.136431674419773543e+02,-1.749239454060703167e+02,-1.407172729600286054e+01,3.247139207744654588e+00,-1.299334108634635641e+02,-1.643868067084281677e+02
-2.336651788348628500e+01,-3.796010101480727705e+00,-9.899026841056203807e+01,-1.339181906146089602e+02,-1.274935616674858920e+02,-1.192142599197545678e+02,-9.597884883224173436e+00,1.001416662466407370e+00,-8.447594029855258668e+01,-1.869236503962558800e+02
-1.093814575682842900e+02,-1.570179950450389939e+01,-9.627143736566267762e+01,-4.113957199326844147e+02,-2.403000257323490985e+02,-2.555679098107621030e+02,-7.601569343122417166e+00,5.639755874937419922e-01,-1.819341658718191468e+02,-3.583615107547497018e+02
-2.500579925325035617e+02,-3.728585039862380057e+01,-4.790151574498576110e+02,-1.211601241071968388e+03,-1.023240047099970297e+03,-9.561938605933822828e+02,-5.973465221469586339e+01,-2.198441893255043134e-02,-5.853362346469336899e+02,-1.342779327447695323e+03
-1.847760079204650197e+02,-3.625508139837695154e+01,-4.100775061984967920e+02,-1.133158273732821044e+03,-7.727842437241172320e+02,-8.271037203820548029e+02,-4.522982394128629124e+01,-4.575958640035345248e-01,-4.675828157973650150e+02,-1.002061435768219894e+03
-7.106763633213815012e+01,-6.583063393425837795e+00,-8.023214983583494586e+01,-3.317134317844653992e+02,-1.583614486656940130e+02,-2.278524635531573779e+02,-1.056991372745495639e+01,4.991177608072765171e-02,-1.002599901824881101e+02,-2.649622401591878429e+02
-1.788054642105703707e+01,-1.240567485493900790e+01,-4.505031028395009685e+01,-1.961133211713820970e+02,-1.823975249195333959e+02,-1.456309602166608386e+02,-5.746074482031907849e+00,2.676804473812456120e+00,-1.856222754044497947e+02,-2.213722705845393932e+02
-1.295406117122891203e+02,-2.098072110990957739e+01,-1.385799530071514312e+02,-4.062437574661187796e+02,-2.900566319989398494e+02,-2.941760374391117807e+02,-1.766534807927764206e+01,8.267639867396097131e-01,-2.116243709109519955e+02,-4.718430935934980539e+02
-1.788009447954383973e+02,-2.965165223228425972e+01,-3.544019066468607093e+02,-7.930064133343233834e+02,-6.829607568166539977e+02,-6.094393511885592716e+02,-3.735978333815501173e+01,2.863746498937187024e+00,-4.236506992763312951e+02,-9.521133248243580738e+02
-2.109279384615548381e+01,-1.097009930754312812e+01,-1.277134645417049370e+02,-3.186893856343833704e+02,-2.306483871093243181e+02,-3.141944900356623975e+02,-2.657377605025324385e+01,5.958520914844201988e-01,-1.612576835346308428e+02,-2.623755109459216897e+02
-2.295148950164699215e+02,-3.844420207533038791e+01,-4.145716218661841594e+02,-1.037341748396461526e+03,-8.994738590757087877e+02,-7.109708875204612468e+02,-5.158129643946391951e+01,3.771655252160414307e+00,-5.207365312280898024e+02,-1.224391445284059500e+03
-1.320668606022907738e+02,-1.485729852106489446e+01,-1.621796356285198613e+02,-4.567826644139391874e+02,-4.615072536128704428e+02,-4.112297708061130947e+02,-3.612963876764782611e+01,2.746953730637661906e+00,-2.837841632001932339e+02,-6.735814638784049748e+02
-5.307092538286662275e+00,-9.602029263963354211e-01,-2.793447714640575086e+01,-2.493947841184500192e+01,-5.682332027553211873e+01,-1.360730315792534739e+01,-6.084586072179597238e+00,2.680265311321895716e+00,-2.831843056774146916e+01,-6.807226617047615491e+01
-2.269131882199971173e+01,-1.018271534956769919e+01,-1.778666399534960760e+02,-3.269883490191483020e+02,-1.907597165261194050e+02,-2.630503799555379487e+02,-2.470501817884353102e+01,2.826547084227632123e+00,-1.022271561395490806e+02,-2.414654003078956919e+02
-2.414291951329476262e+02,-3.291123404112111217e+01,-5.232286569230047917e+02,-1.145477120597803832e+03,-9.637892455616356528e+02,-8.932908383580150939e+02,-5.369453059598533429e+01,3.085843772398503493e+00,-5.251205340135267079e+02,-1.237165397801532208e+03
-7.145500338546581176e+00,-3.310453408227793659e+00,-2.098395434426810979e+01,-8.742480086520713201e+01,-4.117273100101180461e+01,-6.583154701804821229e+01,-1.453836729653514048e+01,3.064724416386911621e+00,-5.677018330394907508e+01,-8.644598559596428800e+01
-2.277690683469984947e+02,-3.675272329230686807e+01,-4.317556302784621494e+02,-1.088562614906307999e+03,-9.301428529254430941e+02,-8.330363185362341483e+02,-5.614935282878006717e+01,5.171964134873558994e-01,-5.904537092850665658e+02,-1.192120382266458591e+03
-2.380554562795509810e+02,-3.995040234329356110e+01,-5.055435173315526072e+02,-1.174240045262479043e+03,-1.006990074719362724e+03,-9.526510847123197436e+02,-5.534203964999240100e+01,3.258522932063755650e+00,-5.730062996806665296e+02,-1.286451104401826115e+03
-2.016961474196877191e+02,-2.477184466613553582e+01,-2.989248338723743359e+02,-8.888027804005664620e+02,-6.865721283340049013e+02,-6.894664225374601756e+02,-5.256795391665438899e+01,4.581997042919747187e+00,-3.178099393497437859e+02,-9.739107640758511479e+02
-2.528413205309489058e+02,-4.103907480031447363e+01,-4.879960829764535788e+02,-1.248136093023177636e+03,-1.054356565237896575e+03,-9.926034301353569163e+02,-6.233601209609161486e+01,2.654971664735968240e+00,-6.047628004267710367e+02,-1.375792240524777981e+03
-2.334573237734810505e+02,-2.552925065753105827e+01,-3.771028595827445429e+02,-9.599390450858182930e+02,-8.431065484120427982e+02,-7.622170950841340300e+02,-4.199974369796333207e+01,4.467460359050045682e+00,-3.938647200314428574e+02,-1.092929296307363984e+03
-2.426650830371918488e+01,-7.964134596209690997e+00,-4.586347298507092063e+01,-1.068971692146331236e+02,-9.039884374650755205e+01,-9.126775265581512997e+01,-2.918479027558187333e+00,4.328366147425874111e+00,-8.873315698283587949e+01,-1.291525807391521994e+02
-1.055870799538751328e+02,-1.968059357940140686e+01,-3.189445511569865062e+02,-6.155123038979263583e+02,-5.404217243463647264e+02,-5.053310466498559776e+02,-2.568269880708567499e+01,2.326110310649870616e+00,-2.412291761046884915e+02,-7.052546740377882770e+02
-2.318731244930675075e+02,-3.609407703734784434e+01,-4.508628384516875371e+02,-1.157858602934189094e+03,-9.590506365803416884e+02,-8.904889869632129376e+02,-5.088770148621540557e+01,-1.907878452628064547e-02,-5.631883479702353270e+02,-1.257538420397166647e+03
-2.444893543172140085e+02,-3.659489219052625941e+01,-4.737595808154378005e+02,-1.203610800997107617e+03,-1.005800399440586261e+03,-9.540678515851194561e+02,-5.973805135489362783e+01,3.651708908110464336e+00,-5.674652052068205421e+02,-1.305341282133382947e+03
-1.777174429198293524e+02,-1.939724595666786300e+01,-2.653818299837566883e+02,-8.758885138114820847e+02,-5.920354107138193740e+02,-6.834996207100305128e+02,-4.344462667690816460e+01,4.578752483914984239e+00,-3.251932810748299403e+02,-8.020669716620260488e+02
-2.201677903267635372e+02,-3.215528454170503636e+01,-3.838902173838637282e+02,-9.695442340150507334e+02,-8.578563279996986921e+02,-7.314460950668988062e+02,-4.124979229450303819e+01,3.274318344424998806e+00,-3.959263650343800691e+02,-1.069024696371959635e+03
-2.519137778250533302e+02,-4.071970210849715954e+01,-4.899847761983632495e+02,-1.246275983827843220e+03,-1.056839360304359616e+03,-9.865064100958106792e+02,-6.177116942944406475e+01,1.684896939837716712e-01,-6.049343092040136298e+02,-1.376575847320510775e+03
-2.491853077661846783e+02,-3.919634544003255172e+01,-4.751393518833731946e+02,-1.245766204188092843e+03,-1.009034849191441140e+03,-9.536782414233267673e+02,-6.152824680676818758e+01,9.656377385979405537e-01,-5.856346636975255251e+02,-1.318395887817868015e+03
-2.522898490530199922e+02,-4.035601096473940430e+01,-4.789173767787983138e+02,-1.228362280295356186e+03,-1.046319435040969665e+03,-9.692283760022712613e+02,-6.056267697289474228e+01,2.983888111514687136e+00,-5.920296395203754400e+02,-1.362168718910632606e+03
